Event Time, Symbol, Aggregate Trade ID, Price, Quantity, First Trade ID, Trade Time, Is Buyer Maker
1737099835649, PNUTUSDT,138450309,0.612,178867.0,1737099835642,True
1737099843041, SWARMSUSDT,3639603,0.171,70379.0,1737099843028,False
1737099866989, SWARMSUSDT,3639716,0.1712,58659.0,1737099866833,False
1737099896098, PNUTUSDT,138451024,0.611,61880.0,1737099896092,False
1737100171152, SWARMSUSDT,3641110,0.1705,70971.0,1737100171116,False
1737100186261, SWARMSUSDT,3641159,0.1706,219775.0,1737100186251,False
1737100208003, PNUTUSDT,138454421,0.61,43672.0,1737100207966,True
1737100212961, SWARMSUSDT,3641255,0.1704,61709.0,1737100212806,True
1737100330026, SWARMSUSDT,3641600,0.1695,63832.0,1737100329874,True
1737100334318, SWARMSUSDT,3641617,0.1694,61320.0,1737100334314,True
1737100344186, SWARMSUSDT,3641691,0.169,125728.0,1737100344179,True
1737100350830, SWARMSUSDT,3641743,0.169,60317.0,1737100350825,True
1737100350830, SWARMSUSDT,3641744,0.1689,67253.0,1737100350825,True
1737100350830, SWARMSUSDT,3641745,0.1688,286096.0,1737100350826,True
1737100350831, SWARMSUSDT,3641746,0.1687,80941.0,1737100350826,True
1737100351964, SWARMSUSDT,3641768,0.1689,79665.0,1737100351903,False
1737100368789, SWARMSUSDT,3641837,0.1695,89204.0,1737100368786,False
1737100436936, SWARMSUSDT,3642149,0.1688,108752.0,1737100436835,False
1737100475386, SWARMSUSDT,3642300,0.1689,77727.0,1737100475381,True
1737100475386, SWARMSUSDT,3642301,0.1688,69469.0,1737100475381,True
1737100475386, SWARMSUSDT,3642302,0.1687,122308.0,1737100475381,True
1737100475447, SWARMSUSDT,3642311,0.1686,66260.0,1737100475432,True
1737100510443, SWARMSUSDT,3642447,0.1686,107742.0,1737100510430,False
1737100512543, SWARMSUSDT,3642457,0.1686,98102.0,1737100512387,True
1737100559832, SWARMSUSDT,3642637,0.1684,60509.0,1737100559765,False
1737100560404, SWARMSUSDT,3642640,0.1685,83071.0,1737100560248,False
1737100582172, SWARMSUSDT,3642719,0.169,64081.0,1737100582087,False
1737100594204, SWARMSUSDT,3642749,0.169,100000.0,1737100594049,True
1737100594714, PNUTUSDT,138457717,0.60792,77958.0,1737100594620,False
1737100622347, SWARMSUSDT,3642826,0.1694,120524.0,1737100622339,True
1737100640217, SWARMSUSDT,3642908,0.1701,122854.0,1737100640213,False
1737100641824, SWARMSUSDT,3642921,0.1702,66838.0,1737100641669,True
1737100689542, PNUTUSDT,138458322,0.60799,23032.0,1737100689388,False
1737100728924, PNUTUSDT,138458535,0.6085,16916.0,1737100728771,True
1737100746092, SWARMSUSDT,3643216,0.1702,83654.0,1737100746087,False
1737100779735, SWARMSUSDT,3643344,0.1703,86767.0,1737100779580,True
1737100789040, SWARMSUSDT,3643364,0.1703,77726.0,1737100789036,False
1737100789040, SWARMSUSDT,3643365,0.1704,91413.0,1737100789036,False
1737100789040, SWARMSUSDT,3643366,0.1705,124302.0,1737100789036,False
1737100789040, SWARMSUSDT,3643368,0.1707,113369.0,1737100789036,False
1737100789040, SWARMSUSDT,3643369,0.1708,69596.0,1737100789036,False
1737100789041, SWARMSUSDT,3643370,0.1709,72449.0,1737100789036,False
1737100789044, SWARMSUSDT,3643373,0.171,278093.0,1737100789040,True
1737100805550, SWARMSUSDT,3643492,0.1711,82298.0,1737100805304,False
1737100806382, SWARMSUSDT,3643506,0.1709,61747.0,1737100806071,True
1737100807970, PNUTUSDT,138459358,0.61168,21856.0,1737100807948,True
1737100820109, PNUTUSDT,138459589,0.61306,31718.0,1737100820102,False
1737100822030, PNUTUSDT,138459666,0.6136,29606.0,1737100822024,True
1737100822377, SWARMSUSDT,3643619,0.1717,110559.0,1737100822363,False
1737100823428, PNUTUSDT,138459776,0.61437,16473.0,1737100823423,False
1737100823430, PNUTUSDT,138459878,0.61566,27400.0,1737100823423,False
1737100823430, PNUTUSDT,138459915,0.61628,29877.0,1737100823424,False
1737100823441, PNUTUSDT,138459983,0.61504,23472.0,1737100823436,False
1737100824047, PNUTUSDT,138460276,0.61514,24951.0,1737100824042,True
1737100824345, PNUTUSDT,138460297,0.61514,21249.0,1737100824271,True
1737100826152, PNUTUSDT,138460389,0.61542,19331.0,1737100825997,True
1737100826300, PNUTUSDT,138460397,0.61544,25686.0,1737100826296,True
1737100826319, PNUTUSDT,138460399,0.61542,31723.0,1737100826296,True
1737100826360, PNUTUSDT,138460403,0.61542,62582.0,1737100826337,True
1737100830234, SWARMSUSDT,3643687,0.172,61070.0,1737100830102,False
1737100831005, PNUTUSDT,138460832,0.61702,24898.0,1737100831000,True
1737100831042, PNUTUSDT,138460844,0.61685,45105.0,1737100831032,True
1737100831043, PNUTUSDT,138460849,0.6168,22710.0,1737100831036,True
1737100837142, SWARMSUSDT,3643746,0.1725,206547.0,1737100837128,False
1737100845765, PNUTUSDT,138461450,0.61631,19306.0,1737100845726,True
1737100845771, PNUTUSDT,138461655,0.6172,25451.0,1737100845766,False
1737100847874, PNUTUSDT,138461837,0.61738,17719.0,1737100847871,True
1737100851885, SWARMSUSDT,3643915,0.1732,76079.0,1737100851730,True
1737100860364, SWARMSUSDT,3643986,0.1732,77233.0,1737100860359,False
1737100860469, PNUTUSDT,138462325,0.61701,36965.0,1737100860457,False
1737100861970, SWARMSUSDT,3644001,0.1734,77865.0,1737100861964,False
1737100862769, SWARMSUSDT,3644009,0.1735,67776.0,1737100862765,False
1737100862769, SWARMSUSDT,3644010,0.1736,58122.0,1737100862765,False
1737100867264, SWARMSUSDT,3644062,0.173,61561.0,1737100867110,True
1737100868134, SWARMSUSDT,3644067,0.173,218546.0,1737100868125,True
1737100869288, PNUTUSDT,138462603,0.61713,48612.0,1737100869281,True
1737100873253, SWARMSUSDT,3644116,0.1724,61170.0,1737100873244,False
1737100877225, PNUTUSDT,138462772,0.61712,18435.0,1737100877218,False
1737100890481, SWARMSUSDT,3644259,0.1729,277155.0,1737100890469,True
1737100920252, PNUTUSDT,138464000,0.61593,24808.0,1737100920245,False
1737100920366, SWARMSUSDT,3644438,0.1724,96505.0,1737100920362,False
1737100920366, SWARMSUSDT,3644439,0.1725,67429.0,1737100920362,False
1737100920446, PNUTUSDT,138464015,0.61603,21710.0,1737100920439,True
1737100920368, SWARMSUSDT,3644440,0.1726,69917.0,1737100920362,False
1737100920368, SWARMSUSDT,3644441,0.1727,78311.0,1737100920364,False
1737100937221, SWARMSUSDT,3644552,0.1724,71499.0,1737100937067,False
1737100938888, SWARMSUSDT,3644554,0.1724,73909.0,1737100938733,False
1737100980362, SWARMSUSDT,3644700,0.1736,59995.0,1737100980352,False
1737100980362, SWARMSUSDT,3644701,0.1737,84068.0,1737100980357,False
1737100980362, SWARMSUSDT,3644702,0.1738,68457.0,1737100980358,False
1737100981932, SWARMSUSDT,3644727,0.174,77235.0,1737100981926,False
1737100984336, SWARMSUSDT,3644764,0.1738,178561.0,1737100984254,False
1737100984955, SWARMSUSDT,3644771,0.174,71441.0,1737100984800,False
1737100986056, PNUTUSDT,138464855,0.6173,20964.0,1737100986041,False
1737100990361, SWARMSUSDT,3644814,0.174,98890.0,1737100990206,False
1737100991800, SWARMSUSDT,3644824,0.1741,62868.0,1737100991792,False
1737101005048, SWARMSUSDT,3644913,0.1739,85117.0,1737101005040,True
1737101005283, SWARMSUSDT,3644919,0.1739,57514.0,1737101005279,False
1737101005283, SWARMSUSDT,3644920,0.174,90951.0,1737101005279,False
1737101005284, SWARMSUSDT,3644921,0.1741,60390.0,1737101005279,False
1737101040350, SWARMSUSDT,3645085,0.1738,81991.0,1737101040345,False
1737101040501, SWARMSUSDT,3645087,0.174,83292.0,1737101040345,False
1737101047747, PNUTUSDT,138466180,0.61538,122021.0,1737101047737,False
1737101058896, PNUTUSDT,138466346,0.61587,66939.0,1737101058819,True
1737101060405, PNUTUSDT,138466360,0.61587,55194.0,1737101060399,True
1737101089685, SWARMSUSDT,3645243,0.1733,61876.0,1737101089529,False
1737101109635, SWARMSUSDT,3645327,0.1731,72103.0,1737101109482,True
1737101132892, SWARMSUSDT,3645411,0.174,62147.0,1737101132814,False
1737101144916, SWARMSUSDT,3645461,0.1738,206358.0,1737101144841,True
1737101159624, SWARMSUSDT,3645520,0.1741,70485.0,1737101159539,False
1737101164646, SWARMSUSDT,3645545,0.1742,90780.0,1737101164635,False
1737101164647, SWARMSUSDT,3645548,0.1741,89203.0,1737101164642,True
1737101167034, PNUTUSDT,138468011,0.61595,26045.0,1737101167031,True
1737101175502, PNUTUSDT,138468250,0.61629,21066.0,1737101175500,False
1737101175513, SWARMSUSDT,3645620,0.1746,94547.0,1737101175507,False
1737101175503, PNUTUSDT,138468261,0.6164,23832.0,1737101175500,False
1737101175515, SWARMSUSDT,3645623,0.1747,58772.0,1737101175510,False
1737101175517, SWARMSUSDT,3645624,0.1748,59576.0,1737101175510,False
1737101180161, PNUTUSDT,138468495,0.61617,16768.0,1737101180156,False
